"Job Offer Title";"Researcher Profile";"Company";"Fields";"Hours/Week";"Country";"City";"Where to Apply";"More Info"
"Research Assistant Professor, Researcher/Scientist in Plant Breeding and Genetics";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"UNITED ARAB EMIRATES UNIVERSITY";"Agricultural sciences";"";"United Arab Emirates";"Abu Dhabi, United Arab Emirates";"https://www.timeshighereducation.com/unijobs/listing/268679/research-assistant-professor-researcher-scientist-in-plant-breeding-and-genetics/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/697387"
"IT administrator (f/m/x)";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Helmholtz Zentrum München - German Research Center for Environmental Health (HMGU)";"Biological sciences ,Computer science ,Medical sciences";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/c5be92225713839fc77a3cbc950d132257b34070?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/702065"
"Senior Electronics Engineeer";"Recognised Researcher (R2) , Established Researcher (R3)";"European Synchrotron Radiation Facility";"Engineering, Other";"35";"France";"Grenoble";"https://jobstats.robopost.com/count/clic.php?v=428356&j=636";"https://euraxess.ec.europa.eu/jobs/694080"
"Business Administrator";"First Stage Researcher (R1)";"Trilateral Research Ireland and UK";"Other";"40";"United Kingdom";"London";"mailto:careers@trilateralresearch.com";"https://euraxess.ec.europa.eu/jobs/698891"
"Single Cell Genomics - Lab Technician";"Recognised Researcher (R2) , Established Researcher (R3)";"Centre For Genomic Regulation";"Biological sciences";"40";"Spain";"Barcelona";"https://recruitment.crg.eu/content/jobs/position/single-cell-genomics-lab-technician-5";"https://euraxess.ec.europa.eu/jobs/700643"
"Database Curators";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Wellcome Sanger Institute";"Biological sciences ,Medical sciences";"";"United Kingdom";"Cambridge";"https://jobs.sanger.ac.uk/vacancy/database-curators-461179.html";"https://euraxess.ec.europa.eu/jobs/699550"
"Lecturer/Senior Lecturer in Biomathematics";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Imperial College London (ICL)";"Biological sciences ,Computer science ,Engineering ,Mathematics ,Medical sciences ,Physics";"";"United Kingdom";"London";"https://www.imperial.ac.uk/jobs/description/NAT00999/lecturersenior-lecturer-biomathematics?ICLSESS=zkpCjR6ypmIiPTlDVCGWGigySf_p-yBWE0Wq9I5o4i4";"https://euraxess.ec.europa.eu/jobs/690049"
"Assistant Professor - Protein Engineering and AI";"Established Researcher (R3) , Leading Researcher (R4)";"Eindhoven University of Technology (TU/e)";"Medical sciences";"38.0";"Netherlands";"Eindhoven";"https://www.academictransfer.com/304316/assistant-professor-protein-engineering-and-ai/apply/#apply";"https://euraxess.ec.europa.eu/jobs/683526"
"Scientist for Xilinx Embedded Software Development";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Electron Synchrotron (DESY)";"Computer science ,Engineering ,Mathematics ,Physics";"";"Germany";"Hamburg";"https://www.desy.de/career/job_offers/index_eng.html?joboffer=136563";"https://euraxess.ec.europa.eu/jobs/684723"
"Postdoctoral Scientist – Skin Cancer and Ageing Group";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Cancer Research UK Manchester Institute";"Biological sciences ,Medical sciences";"";"United Kingdom";"Manchester";"https://www.cruk.manchester.ac.uk/recruitment/candidate/searchvacancies";"https://euraxess.ec.europa.eu/jobs/694868"
"PhD position - Data-driven Dynamic Reduced-Order Modeling for Energy Systems Optimization";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Jülich Research Centre (FZJ)";"Computer science ,Engineering ,Environmental science ,Medical sciences";"";"Germany";"Jülich";"https://www.fz-juelich.de/SharedDocs/Stellenangebote/_common/dna/2021D-112-EN-IEK-10.html?nn=722038";"https://euraxess.ec.europa.eu/jobs/684273"
"PhD position - Data-driven Dynamic Reduced-Order Modeling for Energy Systems Optimization";"First Stage Researcher (R1)";"Forschungszentrum Jülich";"All";"";"Germany";"Jülich";"mailto:karriere@fz-juelich.de";"https://euraxess.ec.europa.eu/jobs/677245"
"PostDoc in Bioinformatics / Machine Learning";"Established Researcher (R3) , Recognised Researcher (R2)";"University of Luxembourg";"Biological sciences ,Computer science";"40";"Luxembourg";"Belval";"https://uniluxembourg.recruitmentplatform.com/apply.html?jobId=P4CFK026203F3VBQB7V7VV4AO-99564&langCode=en_GB";"https://euraxess.ec.europa.eu/jobs/692460"
"Postdoctoral Research Scientist in Computational Fluid Dynamics and Fluid-Structure Interaction";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"SKOLKOVO INSTITUTE OF SCIENCE AND TECHNOLOGY";"Chemistry ,Engineering ,Mathematics";"";"Russia";"Skolkovo, Russia";"https://www.timeshighereducation.com/unijobs/listing/267942/postdoctoral-research-scientist-in-computational-fluid-dynamics-and-fluid-structure-interaction-/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/694738"
"Staff Scientist for the Rodent Metabolic Phenotyping Platform";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"University of Copenhagen (UCPH)";"Mathematics ,Medical sciences ,Technology";"";"Denmark";"Copenhagen";"https://candidate.hr-manager.net/ApplicationForm/SinglePageApplicationForm.aspx?cid=1307&departmentId=19212&ProjectId=155061&MediaId=4638";"https://euraxess.ec.europa.eu/jobs/700040"
"Post Doc Epidemiology (f/m/x) 1992/2021/8";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Center for Neurodegenerative Diseases within the Helmholtz Association (DZNE)";"Biological sciences ,Mathematics ,Medical sciences ,Psychological sciences";"";"Germany";"Bonn";"https://jobs.dzne.de/en/p/helmholz/jobs/70823/post-doc-epidemiology-fmx-199220218";"https://euraxess.ec.europa.eu/jobs/684374"
"Fully-Funded Ph.D. Positions in Biology, Computer Science, Data Science...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Institute of Science and Technology Austria (IST Austria)";"Biological sciences ,Chemistry ,Computer science ,Mathematics ,Neurosciences ,Physics ,Technology";"";"Austria";"Klosterneuburg";"https://phd.pages.ist.ac.at/apply/";"https://euraxess.ec.europa.eu/jobs/703499"
"Scientific Staff (prae doc)";"Recognised Researcher (R2)";"Faculty of Historical and Cultural Studies";"History, Political history";"30";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/698154"
"Research Assistant, Singapore Gastric Cancer Consortium";"First Stage Researcher (R1) , Recognised Researcher (R2)";"NATIONAL UNIVERSITY OF SINGAPORE";"Biological sciences ,Medical sciences";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/268868/research-assistant-singapore-gastric-cancer-consortium/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/697614"
"Staff Scientist - Veterinary/ Pathology/ Biology (f/m/x)";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Helmholtz Zentrum München - German Research Center for Environmental Health (HMGU)";"Biological sciences ,Medical sciences";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/56aadf3919e0f8b163aa0d416d41ca438a69d188?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/701031"
"Postdoc on computational biology in the Machine Learning Group (f/m/x)";"Recognised Researcher (R2) , Established Researcher (R3)";"Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt";"Medical sciences";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/9fa771a1e022809263a5050f9a1947c280155477?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/676909"
"Postdoc on computational biology in the Machine Learning Group (f/m/x)";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Helmholtz Zentrum München - German Research Center for Environmental Health (HMGU)";"Biological sciences ,Computer science ,Engineering ,Medical sciences ,Technology";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/9fa771a1e022809263a5050f9a1947c280155477?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/684302"
"HITS Independent Postdoc Program";"First Stage Researcher (R1)";"HITS gGmbH";"Other";"40";"Germany";"Heidelberg";"https://www.h-its.org/hits-job/independent-postdoc-program/";"https://euraxess.ec.europa.eu/jobs/693607"
"Two PhD Candidates for Social Studies of Controversies in Nanobiology";"First Stage Researcher (R1) , Recognised Researcher (R2)";"Radboud University";"Physics";"";"Netherlands";"Nijmegen";"https://www.academictransfer.com/305122/two-phd-candidates-for-social-studies-of-controversies-in-nanobiology/apply/#apply";"https://euraxess.ec.europa.eu/jobs/694836"
"Staff Scientist - Veterinary/ Pathology/ Biology (f/m/x)";"Recognised Researcher (R2) , Established Researcher (R3)";"Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt";"Medical sciences";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/56aadf3919e0f8b163aa0d416d41ca438a69d188?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/700582"
"Data Scientist – Pattern Recognition / Department of Process Modelling and Artifical Intelligence...";"First Stage Researcher (R1)";"Institute for Nanomaterials, Advanced Technologies and Innovation, Technical University of Liberec";"Computer science, Computer systems";"";"Czech Republic";"";"mailto:volnamista@tul.cz";"https://euraxess.ec.europa.eu/jobs/698649"
"Data Scientist Department of Process Modelling and Artifical Intelligence Institute for...";"First Stage Researcher (R1)";"Institute for Nanomaterials, Advanced Technologies and Innovation, Technical University of Liberec";"Computer science, Programming";"";"Czech Republic";"";"mailto:volnamista@tul.cz";"https://euraxess.ec.europa.eu/jobs/698651"
"Research scientist in IoT- and AI-based Decision Support Systems";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Interdisciplinary Centre for Security, Reliability and Trust (SnT), University of Luxembourg";"Computer science ,Juridical sciences";"";"Luxembourg";"Luxembourg";"https://emea3.recruitmentplatform.com/syndicated/private/syd_apply.cfm?ID=PSAFK026203F3VBQB7V7VV4I3&nPostingTargetId=99080&nPostingId=68056";"https://euraxess.ec.europa.eu/jobs/702038"
"Scientific-full-stack Java software developer";"Recognised Researcher (R2) , Established Researcher (R3)";"University of Luxembourg";"Computer science, Other";"";"Luxembourg";"Belval";"https://emea3.recruitmentplatform.com/apply-app/pages/application-form?jobId=P8SFK026203F3VBQB7V7VV4FL-98539";"https://euraxess.ec.europa.eu/jobs/686814"
"Specialist Computational Biology (f/m/x)";"Recognised Researcher (R2) , Established Researcher (R3)";"Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt";"Medical sciences";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/e37a63d3b7c298fd503879f0aa1c4c6bc73c92a8?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/682377"
"Postdoctoral Researcher (f/m/x) in the group “Translational Protein Biochemistry” 6024/2021/9";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Center for Neurodegenerative Diseases within the Helmholtz Association (DZNE)";"Biological sciences ,Chemistry";"";"Germany";"Ulm";"https://jobs.dzne.de/en/p/helmholz/jobs/70831/postdoctoral-researcher-fmx-in-the-group-translational-protein-biochemistry-602420219";"https://euraxess.ec.europa.eu/jobs/684073"
"Assistant Professor (# of pos: 3)";"Recognised Researcher (R2)";"Silesian University of Technology";"Architecture, Technology, Transport technology";"40";"Poland";"Gliwice, Katowice, Zabrze";"https://bip.polsl.pl/Lists/naukowcy/Attachments/1248/Assistant_professor_Adiunkt_IDUB_pazdziernik%202021.pdf";"https://euraxess.ec.europa.eu/jobs/691454"
"58205: Computer Scientist (f/m/x) - Research in digital transformation methodologies for the...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Aerospace Center (DLR)";"Engineering ,Technology";"";"Germany";"Braunschweig";"https://www.dlr.de/dlr/jobs/en/desktopdefault.aspx/tabid-10596/1003_read-46617/";"https://euraxess.ec.europa.eu/jobs/684560"
"58205: Computer Scientist (f/m/x) - Research in digital transformation methodologies for the...";"Recognised Researcher (R2) , Established Researcher (R3)";"Deutsches Zentrum für Luft - und Raumfahrt (DLR)";"Engineering ,Technology";"";"Germany";"Braunschweig";"mailto:karriere@dlr.de";"https://euraxess.ec.europa.eu/jobs/671852"
"Software and Web Developer";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Human Technopole";"Biological sciences ,Computer science ,Engineering ,Mathematics ,Medical sciences";"";"Italy";"MILANO";"https://careers.humantechnopole.it/o/software-and-web-developer-milan";"https://euraxess.ec.europa.eu/jobs/696002"
"Postdoc - Statistical Geneticist (f/m/x)";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Helmholtz Zentrum München - German Research Center for Environmental Health (HMGU)";"Biological sciences ,Computer science ,Medical sciences";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/534895b67a1e9bcba1b7a581b8134c51eb54ea63?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/684690"
"Postdoc - Statistical Geneticist (f/m/x)";"Recognised Researcher (R2) , Established Researcher (R3)";"Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt";"Medical sciences";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/534895b67a1e9bcba1b7a581b8134c51eb54ea63?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/661323"
"Postdoc - Computational Regulatory Genomics and Diabetes";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Centre for Genomic Regulation (CRG), BIST";"Biological sciences ,Computer science ,Engineering ,Mathematics";"";"Spain";"Barcelona";"https://recruitment.crg.eu/content/jobs/position/postdoc-computational-regulatory-genomics-and-diabetes-1";"https://euraxess.ec.europa.eu/jobs/691217"
"Scientist for Xilinx Embedded Software Development";"Recognised Researcher (R2)";"Deutsches Elektronen-Synchrotron (DESY)";"Computer science, Computer architecture";"";"Germany";"Hamburg";"https://v22.desy.de/e67416/records136563/index_eng.html";"https://euraxess.ec.europa.eu/jobs/688060"
"Postdoctoral Research Scientist - Immune response to liver cancer";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"CRUK Beatson Institute for Cancer Research";"Biological sciences ,Medical sciences";"";"United Kingdom";"Glasgow";"https://www.beatson.gla.ac.uk/Postdoctoral-Fellows/lc-oct-21.html";"https://euraxess.ec.europa.eu/jobs/697060"
"60905: 2 Computer Scientist (f/m/x) - Semi-automated methods for interacting with augmented reality...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Aerospace Center (DLR)";"";"";"Germany";"Braunschweig";"https://www.dlr.de/dlr/jobs/en/desktopdefault.aspx/tabid-10596/1003_read-46945/";"https://euraxess.ec.europa.eu/jobs/703069"
